file_name,transcription
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_100/031004_100.wav,baby
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_101/031004_101.wav,baby
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_102/031004_102.wav,baby
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_103/031004_103.wav,big kid
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_104/031004_104.wav,yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_105/031004_105.wav,hes a baby
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_106/031004_106.wav,baby
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_107/031004_107.wav,baby
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_108/031004_108.wav,that not baby horse
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_109/031004_109.wav,that not baby horse
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_11/031004_11.wav,up
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_110/031004_110.wav,that yyy yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_111/031004_111.wav,me forgot me forgot me forgot
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_112/031004_112.wav,baby cow
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_113/031004_113.wav,baby moo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_114/031004_114.wav,baby baa
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_115/031004_115.wav,baby oink
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_116/031004_116.wav,baby neigh
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_117/031004_117.wav,baby neigh
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_118/031004_118.wav,baby neigh
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_119/031004_119.wav,horse
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_12/031004_12.wav,up
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_120/031004_120.wav,cows
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_121/031004_121.wav,moo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_122/031004_122.wav,moo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_123/031004_123.wav,milk
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_124/031004_124.wav,milk
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_125/031004_125.wav,milk
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_126/031004_126.wav,milk
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_127/031004_127.wav,milk
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_128/031004_128.wav,mouse
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_129/031004_129.wav,mouse
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_13/031004_13.wav,up
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_130/031004_130.wav,mouse
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_131/031004_131.wav,mouse
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_132/031004_132.wav,yyy horse
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_133/031004_133.wav,neigh
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_134/031004_134.wav,baa
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_135/031004_135.wav,oic
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_136/031004_136.wav,oic
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_137/031004_137.wav,moo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_138/031004_138.wav,moo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_139/031004_139.wav,moo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_14/031004_14.wav,but just little
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_140/031004_140.wav,sheeps
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_141/031004_141.wav,baa
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_142/031004_142.wav,moo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_143/031004_143.wav,moo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_144/031004_144.wav,neigh
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_145/031004_145.wav,thats piggie
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_146/031004_146.wav,piggie
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_147/031004_147.wav,pig
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_148/031004_148.wav,pig
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_149/031004_149.wav,oic
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_15/031004_15.wav,lot
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_150/031004_150.wav,mom i hungry
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_151/031004_151.wav,huh
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_152/031004_152.wav,huh
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_153/031004_153.wav,huh
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_154/031004_154.wav,hungry
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_155/031004_155.wav,hungry
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_156/031004_156.wav,hungry
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_157/031004_157.wav,i hungry
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_158/031004_158.wav,pop
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_159/031004_159.wav,pop
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_16/031004_16.wav,big
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_160/031004_160.wav,a duckie
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_161/031004_161.wav,duck
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_162/031004_162.wav,duck
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_163/031004_163.wav,duck
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_164/031004_164.wav,duck
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_165/031004_165.wav,cup
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_166/031004_166.wav,cup
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_167/031004_167.wav,cup
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_168/031004_168.wav,cup
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_169/031004_169.wav,cup
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_17/031004_17.wav,big
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_170/031004_170.wav,cup
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_171/031004_171.wav,plate
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_172/031004_172.wav,plate
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_173/031004_173.wav,plate
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_174/031004_174.wav,plate
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_175/031004_175.wav,plate
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_176/031004_176.wav,plate
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_177/031004_177.wav,plate
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_178/031004_178.wav,plate
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_179/031004_179.wav,cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_18/031004_18.wav,big
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_180/031004_180.wav,cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_181/031004_181.wav,cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_182/031004_182.wav,dake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_183/031004_183.wav,dakec
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_184/031004_184.wav,yyy no more cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_185/031004_185.wav,bean
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_186/031004_186.wav,bean
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_187/031004_187.wav,bean
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_188/031004_188.wav,bean
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_189/031004_189.wav,bean
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_19/031004_19.wav,big
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_190/031004_190.wav,what is these
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_191/031004_191.wav,gumdrops
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_192/031004_192.wav,gum
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_193/031004_193.wav,gum
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_194/031004_194.wav,gum
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_195/031004_195.wav,strawberries
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_196/031004_196.wav,gum
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_197/031004_197.wav,gum
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_198/031004_198.wav,yum
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_199/031004_199.wav,no he did  did not yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_2/031004_2.wav,up
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_20/031004_20.wav,yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_200/031004_200.wav,the ducks
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_201/031004_201.wav,he can eat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_202/031004_202.wav,hot
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_203/031004_203.wav,hot
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_204/031004_204.wav,hot
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_205/031004_205.wav,not yet
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_206/031004_206.wav,gum
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_207/031004_207.wav,gum
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_208/031004_208.wav,beans
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_209/031004_209.wav,yyy fork
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_21/031004_21.wav,up
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_210/031004_210.wav,fork
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_211/031004_211.wav,me all done
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_212/031004_212.wav,yyy cup
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_213/031004_213.wav,cup
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_214/031004_214.wav,cup
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_215/031004_215.wav,a cup
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_216/031004_216.wav,a cup
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_217/031004_217.wav,okay
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_218/031004_218.wav,candy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_219/031004_219.wav,no a cup
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_22/031004_22.wav,up
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_220/031004_220.wav,cup
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_221/031004_221.wav,cup
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_222/031004_222.wav,yyy yyy candle yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_223/031004_223.wav,it not hot no more
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_224/031004_224.wav,not hot no more
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_225/031004_225.wav,for the duck
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_226/031004_226.wav,duck
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_227/031004_227.wav,duck
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_228/031004_228.wav,duck
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_229/031004_229.wav,eat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_23/031004_23.wav,up
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_230/031004_230.wav,eat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_231/031004_231.wav,eat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_232/031004_232.wav,clean up everybody do your share
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_233/031004_233.wav,cup
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_234/031004_234.wav,cup
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_235/031004_235.wav,cup
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_236/031004_236.wav,cake
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_237/031004_237.wav,fork
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_238/031004_238.wav,fork
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_239/031004_239.wav,spoon
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_24/031004_24.wav,up
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_240/031004_240.wav,yyy yyy yyy yyy yyy yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_241/031004_241.wav,bowl
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_242/031004_242.wav,hot
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_243/031004_243.wav,hot
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_244/031004_244.wav,hot
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_245/031004_245.wav,hot
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_246/031004_246.wav,strawberries strawberries gum strawberries
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_247/031004_247.wav,beans
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_248/031004_248.wav,beans
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_249/031004_249.wav,gumdrops
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_25/031004_25.wav,up
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_250/031004_250.wav,gum
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_251/031004_251.wav,strawberries yyy gum
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_252/031004_252.wav,yyy yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_253/031004_253.wav,gum
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_254/031004_254.wav,plate
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_255/031004_255.wav,plate
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_256/031004_256.wav,bowl
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_257/031004_257.wav,duck
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_258/031004_258.wav,duck
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_259/031004_259.wav,where does this go
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_26/031004_26.wav,up
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_260/031004_260.wav,to a yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_261/031004_261.wav,okay
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_262/031004_262.wav,bow
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_263/031004_263.wav,because i just know
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_264/031004_264.wav,because yyy yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_265/031004_265.wav,boat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_266/031004_266.wav,boat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_267/031004_267.wav,okay
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_268/031004_268.wav,okay
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_269/031004_269.wav,bow
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031004_27/031004_27.wav,up
